Birth Rate,CO2 Emissions,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound
0.015,7.5822291942764615,1.791759469228055,94.87567567567568,8.58858318750291,23.254157568749644,0.094,8.224431573221159,4.948759890378168,0.001998002662673056,0.9,0.09803374027136541,84.0,80.0,1.1,1,0.209,0.669,0.121,12.669938728512815,0.936,20.147012409637323,20.210772157749172
0.017,10.596659732783579,2.639057329615259,94.87567567567568,9.562404703357231,26.06745096280984,0.093,8.371242135931933,4.343805421853684,0.003992021269537453,0.7,0.13811071861565868,83.0,79.0,1.1,1,0.213,0.673,0.113,15.332867391431718,0.618,22.825813367462867,22.694286629811142
0.022714893617021278,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.23974713551955748,0.13811071861565868,71.15926791277259,66.46183800623054,0.5781237682301931,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,11.338488741019702,0.52,22.320493557319537,22.27707153912607
0.009,12.914866771666297,1.9459101490553132,94.87567567567568,12.044964485135417,28.351469821347713,0.094,8.072779333169498,5.655991810819852,0.002995508979798479,0.5,0.039220713153281295,85.0,80.0,1.5,1,0.14,0.657,0.203,17.897738981998117,0.683,24.413594240850415,24.221378170713116
0.019,11.865749759016373,4.07753744390572,94.87567567567568,7.822845290279774,22.47080138460802,0.06416951983298538,6.687603594123967,5.099866427824199,0.032286158705474306,0.23974713551955748,0.13365638481267358,72.0,68.0,0.5781237682301931,1,0.275,0.659,0.067,14.38969456928405,0.5629525765496639,22.320493557319537,22.27707153912607
0.009,8.938137870372788,2.833213344056216,94.87567567567568,8.443546651247939,23.901722938511256,0.065,6.610696044717759,5.683579767338681,0.007968169649176874,0.7,0.0916671885258238,78.0,69.0,1.1,1,0.142,0.675,0.184,14.556283415417637,0.677,20.68556397080082,20.46319893282462
0.009,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.8,0.13811071861565868,84.0,80.0,1.0,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.494629692640487,0.145,22.320493557319537,22.27707153912607
0.012,9.515027043243787,3.1354942159291497,94.87567567567568,8.86120833720818,24.32630172924542,0.07,6.663132695990803,5.170483995038151,0.005982071677547464,0.6,0.058268908123975775,79.0,68.0,1.6,1,0.152,0.693,0.155,14.946035833534188,0.668,20.756700613999765,20.65712603551024
0.012,9.290075339995036,2.995732273553991,94.87567567567568,8.347827345782498,24.675534503858028,0.072,8.934982049213234,4.0943445622221,0.001998002662673056,0.9,0.13811071861565868,84.0,78.0,1.4,1,0.176,0.684,0.14,13.136175548674087,0.885,22.13790467131846,21.98993171089254
0.011,9.294129897705865,1.3862943611198906,94.87567567567568,7.96693349840484,22.957430117546497,0.07,5.736572297479192,4.787491742782046,0.008959741371471904,0.5,0.09075436326846414,77.0,73.0,1.0,1,0.174,0.709,0.117,14.558503060104938,0.57,19.157844814713773,18.76427045543464
0.009,7.859413154693583,3.7135578697211664,94.87567567567568,6.744059186311348,22.822980613429145,0.085,7.443078374348515,5.713958861886928,0.005982071677547464,0.6,0.044973365642731154,84.0,79.0,1.1,1,0.156,0.699,0.145,12.934849966228882,0.947,20.93676301201657,19.71814389409788
0.012,8.487970332739334,2.3978952727983707,94.87567567567568,8.139440521874608,22.48312245455952,0.117,5.25227342804663,5.43372200355424,0.014888612493750654,0.3,0.15186234930924608,72.0,65.0,0.7,1,0.167,0.722,0.112,15.085845656841563,0.449,19.26224793394093,19.596254076843024
0.022714893617021278,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,22.400548058749116,0.044,8.769040810858803,5.713958861886928,0.002995508979798479,0.8,0.13811071861565868,71.15926791277259,66.46183800623054,0.6,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.514502343557455,1.0,22.320493557319537,22.27707153912607
0.012,7.8567067930958405,2.3978952727983707,94.87567567567568,7.069023426578259,22.137875836637864,0.072,6.1675164908883415,5.921578419643816,0.005982071677547464,0.4,0.09075436326846414,77.0,72.0,1.9,1,0.195,0.681,0.125,13.337602168258957,0.631,20.455386393098,18.09217669086922
0.011,12.112195937813633,2.1972245773362196,94.87567567567568,11.33172727696122,27.378909129746877,0.121,8.644178203170727,4.90527477843843,0.003992021269537453,0.9,0.017839918128331,83.0,79.0,1.2,1,0.175,0.671,0.154,16.625840233186707,0.871,23.65125445846739,23.7075326324417
0.013,10.954099365149055,2.0794415416798357,94.87567567567568,10.384029211193527,26.76576969610291,0.1,9.070503426788383,4.477336814478207,0.002995508979798479,0.9,0.13811071861565868,83.0,79.0,1.1,1,0.188,0.662,0.15,15.402550089045748,0.791,22.390783960645752,23.408252098518293
0.011,12.667461145893732,3.4965075614664802,94.87567567567568,11.528208088501385,26.875571045538155,0.07,6.7580945044277305,5.786897381366708,0.004987541511039074,0.6,0.13811071861565868,81.0,72.0,1.2,1,0.15,0.715,0.135,17.45791886191605,0.609,23.024449949124968,22.931540250579104
0.01,10.865936416391367,1.791759469228055,94.87567567567568,10.066541338972426,26.156722955203296,0.108,7.751475318021456,5.700443573390686,0.002995508979798479,0.5,0.13811071861565868,82.0,76.0,1.2,1,0.151,0.668,0.18,16.173823692303106,0.606,23.285827731377122,22.268911616505907
0.011,11.273982761747044,2.302585092994046,94.87567567567568,10.464017208481234,25.827951443286437,0.059,6.126869184114185,5.407171771460119,0.011928570865273802,0.4,0.13190507087993858,77.0,70.0,1.1,1,0.15,0.701,0.148,16.823510870449436,0.538,21.21245916119841,21.363012241306667
0.013,14.3698421232403,3.4011973816621555,94.87567567567568,13.462105974846976,28.05296051600277,0.063,6.507277712385012,5.771441123130016,0.009950330853168083,0.4,0.10255658832509207,75.0,63.0,1.7,1,0.149,0.72,0.131,18.774048894471324,0.737,23.306432855977466,24.13008074409242
0.011,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.053,8.107720061910534,5.713958861886928,0.002995508979798479,0.23974713551955748,0.05259245011917058,86.0,80.0,1.0,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.33728093263115,0.941,22.320493557319537,22.27707153912607
0.009,10.735592003983863,2.639057329615259,94.87567567567568,9.650979555092,24.33391347752989,0.107,6.304448802421981,5.634789603169249,0.006975613736425242,0.4,0.1595645696713384,77.0,71.0,1.3,1,0.169,0.694,0.137,15.80221120390094,0.552,20.67302462156119,20.824015740950713
0.011,10.493909630573262,2.9444389791664403,94.87567567567568,9.788581624034771,25.190063717231894,0.09,7.277247726631484,5.552959584921617,0.006975613736425242,0.8,0.13811071861565868,79.0,72.0,1.1,1,0.151,0.726,0.123,15.500321028340618,0.547,21.571277728495538,21.486871481620902
0.011,9.637501738166108,1.9459101490553132,94.87567567567568,8.886132618174951,24.573400825491817,0.089,7.623153068476902,5.564520407322694,0.002995508979798479,0.7,0.13811071861565868,83.0,76.0,1.0,1,0.14,0.693,0.167,14.532659380742219,0.5,21.724265297115032,21.043173057419146
0.01,12.504976517403993,3.8712010109078907,94.87567567567568,11.75783050806595,27.95660911929381,0.096,7.97349996402463,5.288267030694535,0.003992021269537453,0.7,0.13811071861565868,85.0,79.0,1.1,1,0.149,0.68,0.171,17.65661522509772,0.784,24.801514892020563,23.847083450307608
0.012,10.868873164054001,2.833213344056216,94.87567567567568,10.84575787336923,26.861126924490364,0.095,8.454253391642363,4.812184355372417,0.002995508979798479,0.9,0.13811071861565868,84.0,80.0,1.2,1,0.165,0.653,0.182,16.05389062087309,0.851,23.120342593124157,23.425432094956708
0.01,10.565092465086195,2.9444389791664403,94.87567567567568,10.173514689749188,27.031555218116516,0.109,8.948715833843691,4.1588830833596715,0.003992021269537453,0.8,0.02664193094642118,85.0,80.0,1.2,1,0.151,0.68,0.169,15.872822792726904,0.737,23.59195987738645,23.328027448616613
0.018,12.604858832550962,1.9459101490553132,94.87567567567568,11.56299100597695,27.31790916348273,0.068,6.523562306149512,5.424950017481403,0.019802627296179712,0.4,0.13811071861565868,78.0,71.0,0.9,1,0.267,0.662,0.071,18.094085229534677,0.707,23.993518952712357,22.484050502046944
0.011,12.62743078764025,3.332204510175204,94.87567567567568,11.792895375000185,25.638999070652282,0.078,5.44673737166631,6.489204931325317,0.009950330853168083,0.2,0.14755756435761466,76.0,65.0,1.2,1,0.139,0.703,0.158,17.64133714877618,0.687,22.269976919685153,22.142511298447886
0.013,13.109290295836477,2.5649493574615367,94.87567567567568,12.215181037894165,28.46198177114708,0.096,8.157657015196472,4.709530201312334,0.003992021269537453,0.9,0.004987541511039074,82.0,79.0,1.2,1,0.176,0.659,0.166,17.95492991471944,0.813,24.430623512330662,24.8401543636197
0.016,10.094231871403661,2.302585092994046,94.87567567567568,9.156200925875535,23.970283844425186,0.043,6.617402977974478,3.6109179126442243,0.006975613736425242,0.6,0.06952606264861023,77.0,76.0,1.3,1,0.199,0.781,0.02,14.039864576367505,0.885,21.494761984379654,20.343468477048813
0.019,13.256217467956274,2.4849066497880004,94.87567567567568,12.25809092705103,26.769616140405514,0.073,6.0330862217988015,5.84354441703136,0.01587334915629015,0.1,0.11332868530700317,75.0,71.0,0.7,1,0.236,0.712,0.052,18.125803716443944,0.706,21.690629839384652,23.081285636923166
0.032,11.649796275526798,3.4965075614664802,94.87567567567568,10.541280572963995,25.68481385505189,0.031,4.955827057601261,5.746203190540153,0.0295588022415444,0.0,0.12486898204586927,73.0,65.0,0.8,1,0.412,0.554,0.034,17.248283509413465,0.69,21.274849453760606,21.239079002820457
0.022,11.165592463176269,3.044522437723423,94.87567567567568,10.05173512899633,26.16859877701105,0.076,7.680637427560936,5.4638318050256105,0.003992021269537453,0.7,0.04879016416943201,84.0,80.0,1.2,1,0.272,0.623,0.104,15.846759388214242,0.918,22.4852531480125,22.276133398103756
0.029,9.943765399034698,2.5649493574615367,94.87567567567568,8.868694776580972,23.99759072500458,0.085,5.891644211825771,4.919980925828125,0.017839918128331,0.3,0.08617769624105233,75.0,72.0,1.0,1,0.351,0.615,0.034,15.614907619720137,0.825,22.20259506426128,21.274849453760606
0.021,11.447821450638182,3.58351893845611,94.87567567567568,10.391668714817564,25.510213054301392,0.028,7.018401799069201,4.59511985013459,0.008959741371471904,0.6,0.04783732941416013,75.0,73.0,1.3,1,0.252,0.726,0.021,14.911312568163021,0.983,20.168139956026,22.684205334685974
0.013,9.923486239042818,2.302585092994046,94.87567567567568,8.761393485256058,24.361113811080624,0.072,6.431331081933479,5.198497031265826,0.008959741371471904,0.4,0.07973496801885356,81.0,77.0,0.7,1,0.237,0.678,0.084,15.283636717687354,0.872,22.805952108915733,22.305949012277114
0.022,10.954361623545012,2.5649493574615367,94.87567567567568,10.050138752861821,24.797628830255235,0.028,6.368187186350492,4.143134726391533,0.009950330853168083,0.4,0.0657877405380031,78.0,74.0,1.6,1,0.274,0.701,0.025,14.846118415049146,0.752,20.94320425811424,21.293114801727473
0.012,11.163821786527814,2.3978952727983707,94.87567567567568,10.274154155101597,25.552557517889912,0.021,7.311218384419629,3.6109179126442243,0.007968169649176874,0.7,0.07045846364856141,79.0,77.0,1.3,1,0.137,0.852,0.011,14.374962903972364,0.987,22.320493557319537,22.27707153912607
0.021,13.048678085139645,3.091042453358316,94.87567567567568,12.165276692337507,26.990108573222535,0.04,6.498282149476434,4.382026634673881,0.014888612493750654,0.4,0.13811071861565868,77.0,73.0,1.9,1,0.307,0.663,0.03,17.120871848221505,0.821,22.74295737435317,23.817756882568965
0.025,11.03262904623906,2.639057329615259,94.87567567567568,9.982760733430636,26.29866191722371,0.034,4.584967478670572,5.820082930352362,0.012916225266546328,0.2,0.09440067542148431,78.0,72.0,0.5,1,0.357,0.605,0.037,16.885080852952857,0.557,22.565084506205732,21.192018684916277
0.016,12.029323533784694,2.772588722239781,94.87567567567568,11.052476048529304,26.38421672617523,0.032,7.157735484249907,2.5649493574615367,0.007968169649176874,0.7,0.13811071861565868,78.0,76.0,1.3,1,0.139,0.858,0.003,15.94867507745888,0.841,22.872350039071286,23.19288962995451
0.032,9.992093490870152,2.5649493574615367,94.87567567567568,9.031333316150057,24.18096172937148,0.051,4.204692619390966,5.517452896464707,0.044973365642731154,0.1,0.21349717426240436,64.0,61.0,0.5,1,0.42,0.553,0.027,16.940647364107914,0.317,20.87254754052349,19.34493964944395
0.019,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.23974713551955748,0.13811071861565868,71.15926791277259,66.46183800623054,0.5781237682301931,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.926603726539177,0.876,22.320493557319537,22.27707153912607
0.014,12.82955351360696,1.3862943611198906,94.87567567567568,11.71597242578531,27.763621469876664,0.089,8.54461378699223,4.700480365792417,0.003992021269537453,0.8,0.07045846364856141,84.0,80.0,1.0,1,0.189,0.676,0.134,16.90799746759315,0.887,24.199446997638603,24.03868744162348
0.022,7.163946684342547,3.8501476017100584,94.87567567567568,11.254644782971518,21.894228286603997,0.042,5.043425116919247,5.099866427824199,0.019802627296179712,0.2,0.07232066157962612,72.0,66.0,0.8,1,0.29,0.661,0.048,13.665338619105887,0.518,20.51130947625886,18.420680753952364
0.017,6.785587645007929,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.5,0.13811071861565868,78.0,73.0,0.8,1,0.238,0.695,0.068,12.498988497830561,0.565,19.81939762753995,18.8906843794481
0.018,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.5,0.13811071861565868,81.0,75.0,0.5781237682301931,1,0.275,0.652,0.073,11.979429226818839,0.941,22.320493557319537,22.27707153912607
0.023,4.143134726391533,3.4657359027997265,94.87567567567568,11.254644782971518,18.829015829731894,0.112,5.093750200806762,4.795790545596741,0.04688358589885042,0.1,0.13811071861565868,71.0,65.0,0.1,1,0.336,0.626,0.039,11.490107094889549,0.438,22.320493557319537,22.27707153912607
0.022714893617021278,4.6443908991413725,2.8903717578961645,94.87567567567568,11.254644782971518,18.910487006621732,0.16,6.297109319933935,4.859812404361672,0.03149866705937099,0.1,0.13811071861565868,71.15926791277259,66.46183800623054,0.5781237682301931,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.867215152334905,0.713,15.009433329466965,22.27707153912607
0.024,4.6443908991413725,2.833213344056216,94.87567567567568,11.254644782971518,19.499488990723297,0.138,5.976350909297934,4.859812404361672,0.032467190137501496,0.2,0.1406311297397456,69.0,68.0,0.3,1,0.369,0.593,0.038,11.54848564036878,0.223,17.182806422433504,15.894952224644102
0.017,8.27410200229233,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.4,0.13811071861565868,79.0,73.0,0.9,1,0.235,0.67,0.095,12.429220196836383,0.673,18.675322970077882,19.00289636939162
0.015,10.359392257402362,0.6931471805599453,94.87567567567568,9.814000386034591,25.68936764032248,0.102,8.089789175789319,5.153291594497779,0.004987541511039074,0.8,0.061095099359810875,83.0,79.0,1.1,1,0.205,0.665,0.13,15.289770236760994,0.862,22.313317035784237,21.834136023339294
0.03,8.0507033814703,3.9512437185814275,94.87567567567568,11.254644782971518,22.972455212272273,0.041,4.060443010546419,5.272999558563747,0.04974209189481407,0.0,0.09893994785490356,64.0,60.0,0.3,1,0.391,0.582,0.028,15.741064343582702,0.13,14.731801689838349,18.742764250367856
0.028,5.087596335232384,2.302585092994046,94.87567567567568,11.254644782971518,20.166346933147604,0.064,5.308267697401205,5.41610040220442,0.01587334915629015,0.1,0.10165365372649983,76.0,69.0,0.5781237682301931,1,0.383,0.567,0.051,12.133663230012033,0.201,18.635792131633828,17.04235459216419
0.033,5.313205979041787,4.04305126783455,94.87567567567568,11.254644782971518,20.339934616046925,0.074,4.564348191467836,4.394449154672439,0.02664193094642118,0.1,0.13453089295760615,68.0,66.0,0.2,1,0.408,0.56,0.033,13.173907840246443,0.2,17.996032831717947,17.751250109540987
0.027,5.0689042022202315,3.258096538021482,94.87567567567568,11.254644782971518,19.726882857421636,0.048,5.153291594497779,5.10594547390058,0.011928570865273802,0.2,0.10885440491208209,75.0,69.0,0.5,1,0.375,0.567,0.059,11.553097648408986,0.234,22.320493557319537,22.27707153912607
0.027,4.770684624465665,3.8712010109078907,94.87567567567568,11.254644782971518,20.367739214862265,0.047,4.941642422609304,4.795790545596741,0.01587334915629015,0.1,0.053540766928029816,73.0,69.0,0.7,1,0.382,0.579,0.039,12.372857463174999,0.246,19.30444828825319,17.312018149733785
0.017,6.2422232654551655,3.091042453358316,94.87567567567568,11.254644782971518,20.850387845657767,0.057,6.602587892189336,5.337538079701318,0.008959741371471904,0.5,0.10436001532424277,78.0,73.0,1.9,1,0.262,0.665,0.072,11.37634944215948,0.262,19.512604047825384,17.76675429577647
0.017,12.103558076322265,3.258096538021482,94.87567567567568,11.266551668784567,26.860352931892102,0.082,6.62273632394984,6.118097198041348,0.012916225266546328,0.5,0.10074990310014305,79.0,72.0,1.4,1,0.249,0.645,0.106,17.51370214427643,0.91,22.45119764360595,22.575649928147765
0.011,7.7501841622578365,3.7135578697211664,94.87567567567568,11.254644782971518,21.626553964965897,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.6,0.10165365372649983,77.0,73.0,1.3,1,0.208,0.689,0.103,11.528779128893396,0.431,20.951197905788597,19.39145966489847
